PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
12.782935792897865,19.788402227314435,-6.401782231158241,1.3693809146505227,1.5318036857118258,4.4707339207973025,0.8775727630712145,-1.2993776310005904,-4.533885574511102,-0.7207087413111415,-4.2127142854742665,2.859978784676284,-5.545287427994926,5.65895195636157,5.700958060490031,-2.0835869220505217,7.824500059276241,6.521244373466455,4.024402809122903,-7.362237868888771,2.7816242161987916,-2.9830581756530563,-4.80758222173624,2.8399203264034094,-0.6411169034948178,-2.1557627847405305,-1.6537393527911546,3.022297131030438,5.152502407606334,0.551336704540964,-2.0167033163312036,-1.375878675387924,-1.2319224682122116,2.0223870380977713,1.6800321083609975,-0.2625568506334932,1.14819631438052,-1.6594960411210908,-4.106179137286816,2.632796161526036,-2.0761606407512136,0.1802113146557609,1.7462132742265535,-2.4738927319936685,-0.43042170947409253,-1.5169973692274235,0.896606641667628,-3.6128011546310423,-1.7365068164732984,0.09479132571188012
18.99477041686326,13.603220894630965,-10.519277660675506,2.1893483210131235,-2.7438992718234814,-9.771854265081151,-2.5342320325040477,-4.023672429243329,-0.6996079062725561,2.4939773315059908,-3.794752739736641,-2.7587062135888187,2.2952217510349553,1.99574622111347,-2.7873469509384288,3.400875843165286,-0.2919877418403107,0.4016967799832364,2.828320522999042,0.2761340992620944,-0.965934965322574,2.311727804125124,7.106797402327159,0.4818913286850523,-2.24302752117428,0.8541264358827523,-1.2443249262770997,2.5497142122114544,-0.6610718447609814,3.1172134038359083,2.0321515474214342,2.1557218993315366,0.955957355189846,-1.2111887470406104,-2.798059813274782,2.149590882722801,0.013556090822670102,2.335296267571152,-1.4817441438471088,-3.959610363121052,2.2557600601794223,-1.8127110571395362,0.744019639311284,-0.4741155586240457,1.7262812971556203,2.668888870501737,1.1105445645887495,-1.4041452179000116,-2.898415649848312,-2.066962073608012
-1.2734785351316547,-2.9414850852663266,-3.8856920890600426,-4.880640497191801,14.880474748052706,7.657111435766565,8.32975782753141,0.4273814386718044,-3.0429606475378628,-1.2751484374327422,-2.614346238292755,-3.0437194651928774,-3.1349732988988173,-2.593587733034153,-8.545968395231204,-0.013661990424580852,-3.9390595984869394,7.802141449484447,0.20711794504961079,-4.468143869924388,-3.0598793941940454,1.906097000031744,-1.4476680608025128,1.634581440591419,2.0390626874908215,14.81273853005658,-1.862811678507818,1.8273668008114181,-2.931811575289364,1.3334292607628617,3.1998679433415695,-2.1946748024269094,-2.062554506806516,2.7355089943454205,2.5889336191524936,6.289665074398047,-0.9992789596117441,1.1956891557223952,1.4619006845374123,-0.3861614354223133,0.7131763072290511,-0.32816116464451306,-2.244011528161646,-0.3657613176029915,-0.03004738121056542,0.8790342922625409,0.708638623803252,-1.7762860983254838,-0.4565990132014079,0.3559079581947789
-2.6395284190808312,8.186212705727996,1.9725063720081453,-0.9651836962387588,-4.518012868386653,-1.7566069736953986,-2.78021023060172,0.08450708087820849,-8.96203283944967,-5.827699286932334,3.1394886107916906,7.45536671084212,5.53529098941949,4.668700257070851,1.2497388407696517,-2.51731800085384,-2.564582578387746,-2.8299556409662103,6.300099105757818,-2.5749001007230046,3.1533330570949216,2.0542024493271467,1.6591497309156633,-3.2741674410881156,4.652207608328345,0.8991901933970038,-1.703771138201807,3.8118753899178004,0.19120347156221698,0.9269667059450913,-0.684327065350078,-1.7032964898291527,0.38516633452734084,-2.560491105220856,1.8323531276818932,2.143194841463421,2.417999591181285,0.7037116833126659,2.830176012775854,1.5745675093061637,-2.412990998262923,0.850874949383444,0.32888305842436893,-1.8517964762716017,-3.1333135700056856,-1.2190024944421667,-1.4178212678061777,-1.806209932253406,-0.18528762802773005,-0.8785031276986827
-14.438856739349466,-4.133006975726215,2.942367740626769,-6.077323708126027,9.281542868828426,1.2291223180706405,-1.2437941498125928,-4.763362866970518,-3.847563215197091,-0.9425663064265042,3.246956781578461,0.019427575124696717,-3.100705235125002,-3.8201110932647704,2.372234783363384,1.753682949595951,-1.4692033945953018,5.327354562844644,-0.6901757492503247,1.553135081195201,-3.0418252644376764,-0.4917908963388068,-0.5122181237940288,-5.085006898435051,-1.860787878034976,6.650116385783526,-0.21263712205107899,3.415843862775864,3.3686458554445604,0.7241055096860289,1.7581046332070076,-1.5252182987470915,-0.049996705088420225,0.009707100805722076,1.6022252804327348,-2.1438816331015755,3.025707174939167,-0.17950898300918344,-2.836099158020807,-1.8149316382300174,-1.832054564109736,1.6193031098011479,2.1880007194057596,3.6865367938423645,-0.7289155036940576,0.12223411569220562,3.3166444015228063,1.8261493125323016,-0.4819492610372529,-0.7087691607940765
6.869254425111346,-4.618443202735147,-2.908884729089121,-0.10178194299549076,9.114220139644925,4.9731835156277935,-7.209041191318519,-1.8293862892699628,-1.9363151632552764,3.0696828723034444,6.975577940276199,2.3307455062472027,-5.1875349014791805,-3.047792395761263,1.4792498073725153,1.4110952744203782,-1.9008789964490822,0.7840127258957097,-5.306199362874138,-3.040509109384926,-0.8668084894130433,-1.278925713743664,1.6432932473928672,2.7268482689654547,1.1901630246819042,2.3916136624506947,1.3839488116252558,0.6073236111471464,-0.9537633550791704,3.842682682256533,1.5665482848035683,-1.0239249511583848,-2.3274399315256042,-0.5582079607905008,0.8185249969147689,1.4772000067454036,0.8116022685983468,-0.6650235181170158,1.0691396496840655,-0.7183104910354219,-0.2455057788668619,1.660452342237766,1.1809014701782163,-1.5570435412510149,-0.007332675162786069,1.241052321612729,-0.060536024905757914,0.8794432143846626,0.48700683644764764,1.930058580375657
-10.709953366692805,-2.9841156672776163,6.56034703334947,-8.673034616740708,3.664781448046224,-8.197212794303642,4.95311694476157,3.211107751265532,0.11616669314725293,-6.378883348602887,-2.5367247314459145,-1.1430406719235724,2.288433348847711,9.961577018017872,-0.456830415643386,2.2055636192181187,-0.7248820367132671,-0.8288441184206556,1.8141912282113832,2.5133173719395523,3.973163817137747,-6.528402829296866,2.2650979135232143,-1.115213398986415,-4.748707138978145,3.5655678085924682,0.049806580548363434,-1.4123458762613812,4.878057119509609,0.5457220553995565,-1.270955510778216,0.2234625706115042,-2.6243369885899352,-2.401804298741392,-0.3284287626959943,-0.43533285142295597,0.8247309436136397,-1.0489917305134489,1.6028509763151217,-2.0559932913697945,1.993211996420158,2.032348694254894,0.3035922296641486,0.6026916710624726,0.6410507607952248,5.187214484348819,-0.966454116379022,-1.6405610359019847,1.3773038614522324,1.98220500630252
-4.743549606330459,24.015725524663246,6.382026099719553,5.309787937455946,-10.473489826130619,4.948962468110107,7.001759536545922,-6.987841323895786,-0.4811727204548828,-6.34181536169503,4.729669621193232,9.319736426896883,4.285765418957791,-0.838935084660223,-0.920572211427069,0.7754536562352627,-0.7999486094705813,-5.505500375535184,-1.3867235657483075,5.006238871153529,1.7793606090204577,2.3056696725241728,3.3465946930617685,-5.055359725029701,-7.475052652705419,2.570632564117325,4.830112548434074,2.8505226423450805,-0.2249068677730592,5.3493737485289525,0.6024303585582099,-0.5362866574025966,1.0397568597077884,2.3201050963342884,0.4378380419727675,-3.657731728876539,-0.34059109450072744,0.3017385317947085,-2.671428784448015,1.6161212790385193,-1.8589367244775177,1.1611060911417266,0.3543913853719379,1.125655448965557,1.2156161862609711,-0.33140983967207877,-1.6429319016786135,-0.32130068976449094,0.5104755303951168,5.121328073337001
-3.693472874412617,-1.36869183659369,14.445029961184346,-9.767012942920307,-8.964049821404394,-0.6110233276492323,5.295636263353823,-3.550961034916098,0.4225013993475813,1.5909216962111885,10.37205610412003,-2.1559422560579717,-5.832913702637803,-1.4269181451914514,4.309921088440591,6.04596983792152,4.949723832061553,-1.3872102720402966,-0.7565325330741138,2.857853174079567,-9.050558587882655,8.18381904575493,-5.968075660745221,-0.6059936565947865,3.092280998703528,-0.16353630753592227,3.1692057552313644,1.6144094702986214,6.991769213965615,-3.9917012257569673,0.4914917171804337,5.898940976663289,-0.19430182645677938,4.144249762485047,-3.6177077169945195,1.3688331244226337,-4.132680996608225,3.5109270347476937,4.03610455880676,1.5317909071334002,-1.3765954467647799,0.6622337855394164,-1.814179091225658,-2.849124012602306,0.2588580275422399,1.6686018285691162,0.2997374621284799,-0.6858364572286434,0.37675139859121026,0.05475479099079317
19.93892189501282,20.99950489239623,-6.037009320056181,3.636281248074224,-1.2892379161923997,-4.538049523467613,0.6239794213460919,6.102373137750806,-5.254119086179269,-1.4517655304344037,-2.781139885533158,5.9611477456506545,-7.853341197262961,-6.279562700035734,-5.472445608237533,2.8216520932972373,3.907364404656595,0.519297757198758,-4.579280139121681,4.680417021387813,2.751996258762356,2.7113707377853444,0.3310391491698686,-0.6710439654350852,-3.8832349008297573,2.963117099483469,-0.223412838404443,0.9518979854080332,-2.1600626296362364,-0.060303401482701115,0.2397426546674524,2.0576511487723335,2.647343751706102,2.1030386876933873,0.592534935395097,-0.957178732085951,-3.7994955202440184,-2.872321057214904,-1.559022176924973,0.05490913904298292,-1.0695837235210872,1.5279809878224033,-4.765814164980852,0.671088502919838,-0.6632652597558797,-0.3402687363262309,-2.064371854419855,1.9855900022675508,-1.4896919781556324,-2.105700533399135
